mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_clf__norm,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision
1.8625444889068603,0.26529452950309534,0.20488362312316893,0.0231971034745193,0.1,True,0.85,5000,1,"(1, 2)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",0.4900662251655629,0.5826771653543307,0.48366013071895425,0.49333333333333335,0.5100671140939598,0.5119607937332282,0.036418877463731326,354,0.5523465703971119,0.5656192236598891,0.5579710144927537,0.574108818011257,0.5535714285714286,0.560723411026488,0.008149062524433473,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,1.0,0.9589743589743589,0.02051282051282053,13,0.9870967741935484,0.9870967741935484,0.9935483870967742,0.9870967741935484,0.9935897435897436,0.9896856906534326,0.0031707891273845706,0.33035714285714285,0.42045454545454547,0.32456140350877194,0.3333333333333333,0.34234234234234234,0.35020975349922717,0.035589336940472206,721,0.38345864661654133,0.3963730569948187,0.3879093198992443,0.40476190476190477,0.38366336633663367,0.3912332589218286,0.008224818823197196
4.135313177108765,0.49418986805661547,0.2802745342254639,0.017634859113961694,0.1,True,0.85,5000,1,"(1, 3)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 3)}",0.4805194805194805,0.5625,0.5033112582781457,0.5,0.5142857142857142,0.5121232906166682,0.027444182721981666,353,0.5573770491803278,0.5735849056603773,0.5620437956204379,0.5795454545454546,0.5625,0.5670102410013196,0.008223916734104452,0.9487179487179487,0.9230769230769231,0.9743589743589743,0.9230769230769231,0.9473684210526315,0.9433198380566802,0.019123335583177675,53,0.9870967741935484,0.9806451612903225,0.9935483870967742,0.9870967741935484,0.9807692307692307,0.9858312655086848,0.004801601039974897,0.3217391304347826,0.4044943820224719,0.3392857142857143,0.34285714285714286,0.35294117647058826,0.35226350921414007,0.027989869225641666,713,0.3883248730964467,0.4053333333333333,0.39185750636132316,0.4101876675603217,0.3943298969072165,0.39800665545172825,0.008332163731903168
2.0479093551635743,0.24633492307496066,0.2046527862548828,0.029120113205535314,0.1,True,0.85,5000,2,"(1, 2)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.4774193548387097,0.5736434108527132,0.47435897435897434,0.5,0.5,0.5050843480100794,0.03594842616974313,379,0.5553539019963702,0.5610200364298725,0.5529622980251346,0.575187969924812,0.5506216696269982,0.5590291752006376,0.008787160600916543,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9736842105263158,0.9537112010796222,0.009986504723346857,19,0.9870967741935484,0.9935483870967742,0.9935483870967742,0.9870967741935484,0.9935897435897436,0.9909760132340777,0.0031674214123867863,0.31896551724137934,0.4111111111111111,0.3162393162393162,0.3394495412844037,0.33636363636363636,0.3444258244479693,0.034581487001651465,733,0.38636363636363635,0.39086294416243655,0.38308457711442784,0.40583554376657827,0.3808353808353808,0.38939641644849193,0.008885088768347923
4.245735788345337,0.4207854530311746,0.2696850299835205,0.03972269972374152,0.1,True,0.85,5000,2,"(1, 3)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 3)}",0.4868421052631579,0.5736434108527132,0.5100671140939598,0.4931506849315068,0.5138888888888888,0.5155184408060453,0.03076859850019127,337,0.5553539019963702,0.5708955223880597,0.5651376146788991,0.5773584905660377,0.5625,0.5662491059258733,0.007469997185062061,0.9487179487179487,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9736842105263158,0.9537112010796222,0.019045082172543176,19,0.9870967741935484,0.9870967741935484,0.9935483870967742,0.9870967741935484,0.9807692307692307,0.98712158808933,0.004041238329833465,0.3274336283185841,0.4111111111111111,0.34545454545454546,0.3364485981308411,0.3490566037735849,0.35390089735773334,0.029573351778940354,705,0.38636363636363635,0.4015748031496063,0.39487179487179486,0.408,0.3943298969072165,0.3970280262584508,0.007303640674356907
2.053377962112427,0.4766587546000754,0.20094914436340333,0.009753209520211793,0.1,True,0.85,5000,3,"(1, 2)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.4868421052631579,0.578125,0.48717948717948717,0.5,0.4966442953020134,0.5097581775489317,0.03457213321889312,362,0.5569620253164557,0.5703703703703704,0.5539568345323741,0.575187969924812,0.5506216696269982,0.5614197739542022,0.009610852629008817,0.9487179487179487,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9736842105263158,0.9588394062078273,0.01239803949026275,14,0.9935483870967742,0.9935483870967742,0.9935483870967742,0.9870967741935484,0.9935897435897436,0.9922663358147229,0.0025848304379024185,0.3274336283185841,0.4157303370786517,0.3247863247863248,0.3394495412844037,0.3333333333333333,0.3481466329602595,0.03416829779513455,725,0.3869346733668342,0.4,0.38403990024937656,0.40583554376657827,0.3808353808353808,0.3915290996436339,0.009674533359498957
3.5321929931640623,0.15243749076829388,0.24807000160217285,0.04274363353599586,0.1,True,0.85,5000,3,"(1, 3)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 3)}",0.48,0.5625,0.4900662251655629,0.5068493150684932,0.5174825174825175,0.5113796115433147,0.02867055500862028,355,0.5583941605839416,0.5708955223880597,0.5661764705882353,0.5806451612903226,0.5656192236598891,0.5683461077020897,0.007334176267790441,0.9230769230769231,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9736842105263158,0.9434547908232119,0.01897226641920643,48,0.9870967741935484,0.9870967741935484,0.9935483870967742,0.9870967741935484,0.9807692307692307,0.98712158808933,0.004041238329833465,0.32432432432432434,0.4044943820224719,0.33035714285714285,0.34579439252336447,0.3523809523809524,0.3514702388216512,0.028380514046340774,717,0.3893129770992366,0.4015748031496063,0.39588688946015427,0.4112903225806452,0.3974025974025974,0.399093517938448,0.007262499257733289
1.6200774669647218,0.09983069462923333,0.17190170288085938,0.006504388635487851,0.1,True,0.85,5000,5,"(1, 2)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.4900662251655629,0.5736434108527132,0.4779874213836478,0.4900662251655629,0.5,0.5063526565134973,0.03436126924428953,378,0.5539568345323741,0.5714285714285714,0.555956678700361,0.5730337078651685,0.5555555555555556,0.5619862696164061,0.008406959415724525,0.9487179487179487,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9736842105263158,0.9588394062078273,0.01239803949026275,14,0.9935483870967742,0.9935483870967742,0.9935483870967742,0.9870967741935484,0.9935897435897436,0.9922663358147229,0.0025848304379024185,0.33035714285714285,0.4111111111111111,0.31666666666666665,0.33035714285714285,0.33636363636363636,0.34497113997114,0.03369529917685515,732,0.38403990024937656,0.4010416666666667,0.38596491228070173,0.40369393139841686,0.3855721393034826,0.3920625099797289,0.00848036667989652
3.6044207572937013,0.17530342708433608,0.30543012619018556,0.0523926052045205,0.1,True,0.85,5000,5,"(1, 3)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 3)}",0.4897959183673469,0.5625,0.4900662251655629,0.5103448275862069,0.5138888888888888,0.5133191720016012,0.026540415003319804,345,0.5594149908592322,0.5714285714285714,0.5641025641025641,0.5850860420650096,0.5682656826568265,0.5696595702224407,0.008704941638722916,0.9230769230769231,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9736842105263158,0.9434547908232119,0.01897226641920643,48,0.9870967741935484,0.9806451612903225,0.9935483870967742,0.9870967741935484,0.9871794871794872,0.9871133167907361,0.004080492403045843,0.3333333333333333,0.4044943820224719,0.33035714285714285,0.3490566037735849,0.3490566037735849,0.3532596131520236,0.026765320434843982,706,0.3903061224489796,0.40318302387267907,0.3938618925831202,0.4157608695652174,0.39896373056994816,0.40041512780798894,0.008836248908988526
1.4482367038726807,0.1429250289283444,0.21091089248657227,0.022201751784253952,0.1,True,0.85,5000,10,"(1, 2)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 10, 'tfidf__ngram_range': (1, 2)}",0.44047619047619047,0.5390070921985816,0.43820224719101125,0.4578313253012048,0.46540880503144655,0.4681851320396869,0.036871176202559065,429,0.4880382775119617,0.5133333333333333,0.499184339314845,0.498371335504886,0.5024469820554649,0.5002748535440982,0.00812143376351517,0.9487179487179487,0.9743589743589743,1.0,0.9743589743589743,0.9736842105263158,0.9742240215924426,0.016219054453520787,1,0.9870967741935484,0.9935483870967742,0.9870967741935484,0.9870967741935484,0.9871794871794872,0.9884036393713813,0.0025725733235789903,0.2868217054263566,0.37254901960784315,0.2805755395683453,0.2992125984251969,0.30578512396694213,0.3089887973989368,0.03299828063444237,749,0.3241525423728814,0.34606741573033706,0.33406113537117904,0.3333333333333333,0.33698030634573306,0.33491894663069277,0.007038508897044109
3.5311397552490233,0.3271317404052714,0.2501953601837158,0.017030481334241586,0.1,True,0.85,5000,10,"(1, 3)","{'clf__alpha': 0.1, 'clf__norm': True, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 10, 'tfidf__ngram_range': (1, 3)}",0.4431137724550898,0.5606060606060606,0.4457831325301205,0.45121951219512196,0.48,0.47614449555727856,0.04423283105142968,417,0.5066225165562914,0.5248713550600344,0.5151515151515151,0.5223367697594502,0.5230769230769231,0.5184118159208428,0.006760344279948295,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9473684210526315,0.9484480431848853,0.0005398110661268607,36,0.9870967741935484,0.9870967741935484,0.9870967741935484,0.9806451612903225,0.9807692307692307,0.9845409429280396,0.0031304871042997897,0.2890625,0.3978494623655914,0.29133858267716534,0.296,0.32142857142857145,0.31913582329426565,0.04102060786787094,737,0.34075723830734966,0.3574766355140187,0.34851936218678814,0.3559718969555035,0.35664335664335667,0.35187369792140333,0.006415060902051522
