mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__gamma,param_clf__kernel,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
8.969657230377198,0.2185008387295576,0.4203633785247803,0.0326969459260373,0.1,balanced,scale,linear,10000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'linear', 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.7228915662650602,0.6967213114754098,0.759493670886076,0.7231404958677686,0.7613168724279835,0.7327127833844596,0.024571857437208845,1,0.7828810020876826,0.7933972310969116,0.8066239316239316,0.7966457023060797,0.7953340402969247,0.794976381482306,0.007581185854226412
6.209703207015991,0.2498434806572808,0.31072096824645995,0.021032098572141573,0.1,balanced,scale,linear,20000,2,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.728744939271255,0.6972111553784861,0.7676348547717843,0.6995884773662552,0.7231404958677686,0.7232639845311098,0.025448417579869865,31,0.7747933884297521,0.7942430703624733,0.7833859095688749,0.7845188284518828,0.7886435331230284,0.7851169459872024,0.006413314825409862
11.016709136962891,0.2718450736059582,0.5505384922027587,0.02843440757194869,0.1,balanced,scale,linear,20000,2,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.7142857142857143,0.708502024291498,0.7531380753138075,0.720164609053498,0.7613168724279835,0.7314814590745002,0.02149874448936498,7,0.8040468583599574,0.8115468409586056,0.8170995670995671,0.8172043010752689,0.8243534482758621,0.8148502031538524,0.00676073285319963
5.9139689922332765,0.27432293714765293,0.2970417976379395,0.017831212031797248,0.1,balanced,scale,linear,20000,3,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.7370517928286853,0.7142857142857143,0.7644628099173554,0.6995884773662552,0.7407407407407407,0.7312259070277503,0.02243685274439271,9,0.7708119218910586,0.7883597883597884,0.7768508863399375,0.78125,0.7861635220125787,0.7806872237206727,0.006346871339309144
9.754223108291626,0.15116878123653474,0.5542560577392578,0.07319218821491137,0.1,balanced,scale,linear,20000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.7142857142857143,0.6882591093117408,0.7563025210084033,0.7261410788381742,0.7644628099173554,0.7298902466722776,0.027869623798412232,21,0.7997881355932204,0.8054054054054054,0.8074866310160428,0.8076514346439958,0.8146964856230032,0.8070056184563335,0.004784362655441068
5.431559038162232,0.22675032024898525,0.2777718544006348,0.01862955057659753,0.1,balanced,scale,linear,20000,5,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.7429718875502008,0.7142857142857143,0.7676348547717843,0.6762295081967213,0.7346938775510204,0.7271631684710882,0.03067458604588445,25,0.7660878447395302,0.7842105263157895,0.772020725388601,0.7772020725388601,0.7828810020876826,0.7764804342140927,0.006769597826634543
8.746878147125244,0.2350270923071909,0.4741028308868408,0.062408117451159165,0.1,balanced,scale,linear,20000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.7228915662650602,0.6967213114754098,0.759493670886076,0.7231404958677686,0.7613168724279835,0.7327127833844596,0.024571857437208845,1,0.7828810020876826,0.7933972310969116,0.8066239316239316,0.7966457023060797,0.7953340402969247,0.794976381482306,0.007581185854226412
7.388888692855835,0.26538949750137203,0.3999915599822998,0.03378287538983414,0.1,balanced,scale,rbf,5000,2,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.7268722466960352,0.7207207207207207,0.7432432432432432,0.6363636363636364,0.7373271889400922,0.7129054071927454,0.03906815105133332,52,0.8417508417508418,0.8437146092865232,0.8542141230068337,0.848314606741573,0.848314606741573,0.847261757505469,0.004324461169539272
9.718412971496582,0.37757712700033935,0.5074260711669922,0.04244911708709099,0.1,balanced,scale,rbf,5000,2,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.7555555555555555,0.7209302325581395,0.7276995305164319,0.6367924528301887,0.6904761904761905,0.7062907923873013,0.04044696527954613,61,0.8785377358490566,0.8654970760233918,0.8795749704840614,0.8789289871944121,0.8748551564310545,0.8754787851963954,0.005254773785517548
7.4443216800689695,0.28471252738394415,0.39826130867004395,0.032632350341566654,0.1,balanced,scale,rbf,5000,3,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.74235807860262,0.7268722466960352,0.7657657657657657,0.6334841628959276,0.730593607305936,0.7198147722532569,0.045251872466360976,41,0.8408071748878924,0.8408577878103838,0.8513053348467651,0.8435754189944135,0.8435754189944135,0.8440242271067737,0.00384169624414879
9.34009313583374,0.10534877551054961,0.5801705837249755,0.06458460313611566,0.1,balanced,scale,rbf,5000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.7589285714285714,0.7407407407407407,0.7476635514018691,0.6367924528301887,0.7075471698113207,0.7183344972425381,0.044216701515732156,46,0.8764705882352941,0.8654970760233918,0.8806146572104019,0.877906976744186,0.8690614136732329,0.8739101423773012,0.005688074236791064
6.90785927772522,0.2520728774828842,0.36728677749633787,0.01832570048377169,0.1,balanced,scale,rbf,5000,5,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.7391304347826086,0.7236842105263158,0.7589285714285714,0.6502242152466368,0.7174887892376681,0.71789124424436,0.036736120314750306,48,0.8361204013377926,0.8361391694725028,0.8455467869222097,0.8398220244716351,0.8333333333333334,0.8381923431074947,0.004215735898518417
9.602996158599854,0.2830715953159986,0.5081421852111816,0.027853815547249305,0.1,balanced,scale,rbf,5000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.7555555555555555,0.7209302325581395,0.7311320754716981,0.6338028169014085,0.7075471698113207,0.7097935700596245,0.04111728896944745,56,0.8782201405152225,0.8682983682983683,0.8792497069167644,0.8768873403019745,0.871824480369515,0.8748960072803691,0.004169726302549348
7.627284193038941,0.30630539761108694,0.4160135746002197,0.013214869175493943,0.1,balanced,scale,rbf,10000,2,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 10000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.7300884955752213,0.7045454545454546,0.7432432432432432,0.6334841628959276,0.7339449541284404,0.7090612620776574,0.03990498954626267,57,0.843644544431946,0.8437146092865232,0.855188141391106,0.8492688413948256,0.8492688413948256,0.8482169955798453,0.004289252265676636
11.08436450958252,0.3607325379819995,0.5506519317626953,0.01835938327415521,0.1,balanced,scale,rbf,10000,2,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 10000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.7511737089201878,0.6818181818181818,0.6467661691542289,0.6,0.6153846153846154,0.6590285350554428,0.05394372319122036,101,0.9090909090909091,0.9024390243902439,0.9266169154228856,0.914043583535109,0.9113001215066828,0.9126981107891661,0.007946805033573215
7.474689483642578,0.17154210908794662,0.3674750804901123,0.03581511023348087,0.1,balanced,scale,rbf,10000,3,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.74235807860262,0.7268722466960352,0.7657657657657657,0.6334841628959276,0.730593607305936,0.7198147722532569,0.045251872466360976,41,0.8408071748878924,0.8408577878103838,0.8513053348467651,0.8435754189944135,0.8435754189944135,0.8440242271067737,0.00384169624414879
10.767521524429322,0.21291058911985086,0.5601181507110595,0.026838673036412988,0.1,balanced,scale,rbf,10000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.7476635514018691,0.6818181818181818,0.6467661691542289,0.5555555555555556,0.6598984771573604,0.6583403870174391,0.06201765278859023,102,0.9101941747572816,0.9057527539779682,0.9231722428748451,0.9129383313180169,0.9090909090909091,0.9122296824038042,0.005936120013412796
6.704683637619018,0.18835819269866313,0.36678223609924315,0.04104982962437609,0.1,balanced,scale,rbf,10000,5,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.7391304347826086,0.7236842105263158,0.7589285714285714,0.6502242152466368,0.7174887892376681,0.71789124424436,0.036736120314750306,48,0.8361204013377926,0.8361391694725028,0.8455467869222097,0.8398220244716351,0.8333333333333334,0.8381923431074947,0.004215735898518417
10.22678189277649,0.13028202141101428,0.5611247539520263,0.024951096322845354,0.1,balanced,scale,rbf,10000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.7272727272727273,0.6904761904761905,0.69377990430622,0.6585365853658537,0.6971153846153846,0.6934361584072752,0.021841748409623843,79,0.8875739644970414,0.883054892601432,0.8975903614457831,0.8945497630331753,0.8823529411764706,0.8890243845507804,0.0061016797146634825
7.53688678741455,0.10254151003126355,0.39663310050964357,0.021265487571987544,0.1,balanced,scale,rbf,20000,2,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.7300884955752213,0.7045454545454546,0.7432432432432432,0.6334841628959276,0.7339449541284404,0.7090612620776574,0.03990498954626267,57,0.843644544431946,0.8437146092865232,0.855188141391106,0.8492688413948256,0.8492688413948256,0.8482169955798453,0.004289252265676636
12.048842811584473,0.42174129430717955,0.6768759727478028,0.07285917131819956,0.1,balanced,scale,rbf,20000,2,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.730593607305936,0.6896551724137931,0.6060606060606061,0.6338028169014085,0.5789473684210527,0.6478119142205593,0.05529090191929285,103,0.9194711538461539,0.9096459096459096,0.9410288582183187,0.9063981042654028,0.9328358208955224,0.9218759693742614,0.013280612210679178
7.286039352416992,0.13499153486018645,0.370222282409668,0.027892851890819272,0.1,balanced,scale,rbf,20000,3,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.74235807860262,0.7268722466960352,0.7657657657657657,0.6334841628959276,0.730593607305936,0.7198147722532569,0.045251872466360976,41,0.8408071748878924,0.8408577878103838,0.8513053348467651,0.8435754189944135,0.8435754189944135,0.8440242271067737,0.00384169624414879
11.459768486022949,0.33879406838107484,0.5986079692840576,0.0331819061685298,0.1,balanced,scale,rbf,20000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.7582938388625592,0.6153846153846154,0.6060606060606061,0.5583756345177665,0.5759162303664922,0.6228061850384078,0.07077056187388676,104,0.9202453987730062,0.9090909090909091,0.93125,0.9151515151515152,0.9168704156479217,0.9185216477326705,0.007321276684182505
7.091842222213745,0.21445776543458603,0.4001558780670166,0.029573265872382237,0.1,balanced,scale,rbf,20000,5,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.7391304347826086,0.7236842105263158,0.7589285714285714,0.6502242152466368,0.7174887892376681,0.71789124424436,0.036736120314750306,48,0.8361204013377926,0.8361391694725028,0.8455467869222097,0.8398220244716351,0.8333333333333334,0.8381923431074947,0.004215735898518417
10.692635011672973,0.14025532533911123,0.5309901714324952,0.023599865023063774,0.1,balanced,scale,rbf,20000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.7272727272727273,0.6904761904761905,0.69377990430622,0.6585365853658537,0.6971153846153846,0.6934361584072752,0.021841748409623843,79,0.8875739644970414,0.883054892601432,0.8975903614457831,0.8945497630331753,0.8823529411764706,0.8890243845507804,0.0061016797146634825
6.282783651351929,0.17041743848652116,0.327219820022583,0.026825930687755857,0.1,balanced,auto,linear,5000,2,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.728744939271255,0.6972111553784861,0.7676348547717843,0.6995884773662552,0.7231404958677686,0.7232639845311098,0.025448417579869865,31,0.7739938080495357,0.7942430703624733,0.782563025210084,0.7828810020876826,0.7903055848261328,0.7847972981071817,0.006999191372090349
8.601646852493285,0.14296032930932914,0.38939642906188965,0.025220238612247346,0.1,balanced,auto,linear,5000,2,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.72,0.6938775510204082,0.7531380753138075,0.7261410788381742,0.7676348547717843,0.7321583119888349,0.025877340908723154,5,0.7828810020876826,0.7967914438502673,0.8023379383634431,0.7914046121593291,0.7944915254237288,0.7935813043768902,0.006435007298480831
6.086819410324097,0.20154535041863836,0.30927219390869143,0.02042011100096171,0.1,balanced,auto,linear,5000,3,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.7370517928286853,0.7142857142857143,0.7644628099173554,0.6995884773662552,0.7407407407407407,0.7312259070277503,0.02243685274439271,9,0.7708119218910586,0.7883597883597884,0.7768508863399375,0.78125,0.7861635220125787,0.7806872237206727,0.006346871339309144
8.052118682861328,0.19313783015877553,0.43465213775634765,0.0218165224495742,0.1,balanced,auto,linear,5000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.7171314741035857,0.6938775510204082,0.7531380753138075,0.7261410788381742,0.7644628099173554,0.7309501978386662,0.025313486399653664,19,0.7828810020876826,0.7967914438502673,0.7997881355932204,0.7889237199582028,0.7928118393234672,0.7922392281625681,0.005943156476610028
5.509708309173584,0.2097682292189182,0.289414119720459,0.04513250481726724,0.1,balanced,auto,linear,5000,5,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.7429718875502008,0.7142857142857143,0.7676348547717843,0.6762295081967213,0.7346938775510204,0.7271631684710882,0.03067458604588445,25,0.7660878447395302,0.7842105263157895,0.772020725388601,0.7772020725388601,0.7828810020876826,0.7764804342140927,0.006769597826634543
8.087738513946533,0.14789505197468147,0.4010016918182373,0.021514774617144836,0.1,balanced,auto,linear,5000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.72,0.6938775510204082,0.7563025210084033,0.7083333333333334,0.7613168724279835,0.7279660555580257,0.02655620539471165,23,0.7820646506777894,0.7917109458023379,0.7997881355932204,0.7872784150156413,0.7936507936507936,0.7908985881479564,0.005973319321865109
6.100422430038452,0.10656840386886324,0.3278364181518555,0.012829956192995817,0.1,balanced,auto,linear,10000,2,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 10000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.728744939271255,0.6972111553784861,0.7676348547717843,0.6995884773662552,0.7231404958677686,0.7232639845311098,0.025448417579869865,31,0.7747933884297521,0.7942430703624733,0.7833859095688749,0.7845188284518828,0.7886435331230284,0.7851169459872024,0.006413314825409862
9.878796529769897,0.25296686513309136,0.4845665454864502,0.015212282971982918,0.1,balanced,auto,linear,10000,2,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 10000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.7171314741035857,0.6910569105691057,0.759493670886076,0.7261410788381742,0.7613168724279835,0.731028001364985,0.026617263693615133,17,0.7964135021097046,0.802801724137931,0.8066239316239316,0.8033826638477801,0.8121019108280255,0.8042647465094748,0.005129277568368895
6.052963638305664,0.1324857371120598,0.2859860897064209,0.021863288629541587,0.1,balanced,auto,linear,10000,3,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.7370517928286853,0.7142857142857143,0.7644628099173554,0.6995884773662552,0.7407407407407407,0.7312259070277503,0.02243685274439271,9,0.7708119218910586,0.7883597883597884,0.7768508863399375,0.78125,0.7861635220125787,0.7806872237206727,0.006346871339309144
9.944328880310058,0.20829203418531142,0.4891968250274658,0.04327684482983827,0.1,balanced,auto,linear,10000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.7142857142857143,0.6910569105691057,0.7563025210084033,0.7261410788381742,0.7676348547717843,0.7310842158946363,0.02785936663682757,15,0.7947368421052632,0.8002148227712137,0.8057630736392742,0.8008429926238145,0.8112407211028632,0.8025596904484859,0.005572510549751749
5.659253740310669,0.25209611387149256,0.2865004062652588,0.015126848674389643,0.1,balanced,auto,linear,10000,5,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.7429718875502008,0.7142857142857143,0.7676348547717843,0.6762295081967213,0.7346938775510204,0.7271631684710882,0.03067458604588445,25,0.7660878447395302,0.7842105263157895,0.772020725388601,0.7772020725388601,0.7828810020876826,0.7764804342140927,0.006769597826634543
8.958016920089722,0.1817565289680087,0.451189661026001,0.03730926265762032,0.1,balanced,auto,linear,10000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.7228915662650602,0.6967213114754098,0.759493670886076,0.7231404958677686,0.7613168724279835,0.7327127833844596,0.024571857437208845,1,0.7828810020876826,0.7933972310969116,0.8066239316239316,0.7966457023060797,0.7953340402969247,0.794976381482306,0.007581185854226412
5.9837016582489015,0.17057725877571103,0.33023600578308104,0.023766823545707295,0.1,balanced,auto,linear,20000,2,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.728744939271255,0.6972111553784861,0.7676348547717843,0.6995884773662552,0.7231404958677686,0.7232639845311098,0.025448417579869865,31,0.7747933884297521,0.7942430703624733,0.7833859095688749,0.7845188284518828,0.7886435331230284,0.7851169459872024,0.006413314825409862
11.311198139190674,0.19668323693074188,0.6074343681335449,0.04212449380602148,0.1,balanced,auto,linear,20000,2,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.7142857142857143,0.708502024291498,0.7531380753138075,0.720164609053498,0.7613168724279835,0.7314814590745002,0.02149874448936498,7,0.8040468583599574,0.8115468409586056,0.8170995670995671,0.8172043010752689,0.8243534482758621,0.8148502031538524,0.00676073285319963
6.107435846328736,0.3049808843023904,0.29977073669433596,0.02541291274094273,0.1,balanced,auto,linear,20000,3,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.7370517928286853,0.7142857142857143,0.7644628099173554,0.6995884773662552,0.7407407407407407,0.7312259070277503,0.02243685274439271,9,0.7708119218910586,0.7883597883597884,0.7768508863399375,0.78125,0.7861635220125787,0.7806872237206727,0.006346871339309144
10.547638034820556,0.37643985529346224,0.5134076595306396,0.02631754604127908,0.1,balanced,auto,linear,20000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.7142857142857143,0.6882591093117408,0.7563025210084033,0.7261410788381742,0.7644628099173554,0.7298902466722776,0.027869623798412232,21,0.7997881355932204,0.8054054054054054,0.8074866310160428,0.8076514346439958,0.8146964856230032,0.8070056184563335,0.004784362655441068
5.658605098724365,0.13742408230968384,0.3033469200134277,0.04362777096024235,0.1,balanced,auto,linear,20000,5,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.7429718875502008,0.7142857142857143,0.7676348547717843,0.6762295081967213,0.7346938775510204,0.7271631684710882,0.03067458604588445,25,0.7660878447395302,0.7842105263157895,0.772020725388601,0.7772020725388601,0.7828810020876826,0.7764804342140927,0.006769597826634543
9.00026478767395,0.250828951151003,0.48812155723571776,0.09413828029895455,0.1,balanced,auto,linear,20000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'linear', 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.7228915662650602,0.6967213114754098,0.759493670886076,0.7231404958677686,0.7613168724279835,0.7327127833844596,0.024571857437208845,1,0.7828810020876826,0.7933972310969116,0.8066239316239316,0.7966457023060797,0.7953340402969247,0.794976381482306,0.007581185854226412
7.716503524780274,0.29099524094901685,0.3959636688232422,0.030161188171448104,0.1,balanced,auto,rbf,5000,2,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",0.3869047619047619,0.3869047619047619,0.3869047619047619,0.3869047619047619,0.3807615230460922,0.38567611413302794,0.0024572955434678965,215,0.3853804077573347,0.3853804077573347,0.3853804077573347,0.3853804077573347,0.3869047619047619,0.3856852785868201,0.0006097416589708971
10.103993129730224,0.2570523835809695,0.5479851722717285,0.025688468454763035,0.1,balanced,auto,rbf,5000,2,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.3869047619047619,0.3869047619047619,0.3869047619047619,0.3869047619047619,0.3807615230460922,0.38567611413302794,0.0024572955434678965,215,0.3853804077573347,0.3853804077573347,0.3853804077573347,0.3853804077573347,0.3869047619047619,0.3856852785868201,0.0006097416589708971
7.567798042297364,0.055731398937520944,0.4438344478607178,0.056545273385442664,0.1,balanced,auto,rbf,5000,3,"(1, 1)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.3869047619047619,0.3869047619047619,0.3869047619047619,0.3869047619047619,0.3807615230460922,0.38567611413302794,0.0024572955434678965,215,0.3853804077573347,0.3853804077573347,0.3853804077573347,0.3853804077573347,0.3869047619047619,0.3856852785868201,0.0006097416589708971
