mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__threshold,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision
1.0074002742767334,0.1240800941847512,0.10963311195373535,0.008187158693451813,0.1,0.85,5000,1,"(1, 2)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",0.16981132075471697,0.26706231454005935,0.2289156626506024,0.276657060518732,0.21406727828746178,0.23130272735031449,0.03852198198565769,510,0.25188536953242835,0.22696115765422697,0.24031007751937986,0.22444273635664874,0.23909774436090225,0.2365394170847172,0.009943177695763184,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09278350515463918,0.1541095890410959,0.1296928327645051,0.1605351170568562,0.11986301369863013,0.1313968115431453,0.024461523159977638,634,0.14408973252804141,0.12800687285223367,0.13656387665198239,0.1264069264069264,0.13578138343296328,0.13416975837442943,0.006402776631742108
2.134816122055054,0.24283870317600065,0.15466766357421874,0.018887328484472877,0.1,0.85,5000,1,"(1, 3)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 3)}",0.17034700315457413,0.26785714285714285,0.229607250755287,0.2782608695652174,0.21604938271604937,0.23242432980965416,0.03869403553153905,489,0.25245653817082386,0.22696115765422697,0.24162120031176929,0.22530864197530864,0.24018126888217523,0.2373057613988608,0.01007352266278249,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09310344827586207,0.15463917525773196,0.13013698630136986,0.16161616161616163,0.12110726643598616,0.13212060757742233,0.024595287169913934,613,0.1444636678200692,0.12800687285223367,0.1374113475177305,0.12695652173913044,0.13648068669527896,0.13466381932488852,0.006490058877325692
0.9447469711303711,0.0309177999517262,0.09149012565612794,0.00443467158726364,0.1,0.85,5000,2,"(1, 2)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",0.16981132075471697,0.26706231454005935,0.2289156626506024,0.2774566473988439,0.21604938271604937,0.2318590656120544,0.038540733091203656,492,0.25150602409638556,0.22627182991647685,0.24012393493415957,0.22478829869130101,0.23909774436090225,0.2363575663998451,0.009866508131069672,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09278350515463918,0.1541095890410959,0.1296928327645051,0.1610738255033557,0.12110726643598616,0.1317534037799164,0.024477439987025902,616,0.1438415159345392,0.12756849315068494,0.136443661971831,0.1266261925411969,0.13578138343296328,0.13405224940624308,0.006351754300153951
2.136302614212036,0.284662002107797,0.16504693031311035,0.03609685865053515,0.1,0.85,5000,2,"(1, 3)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 3)}",0.17088607594936708,0.26627218934911245,0.2289156626506024,0.2782608695652174,0.21604938271604937,0.23207683604606974,0.03824517888129712,491,0.2528387585162756,0.22696115765422697,0.24049650892164467,0.22618125484120838,0.24018126888217523,0.23733178976310615,0.00990439799176489,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09342560553633218,0.15358361774744028,0.1296928327645051,0.16161616161616163,0.12110726643598616,0.13188509682008506,0.024309924490323834,615,0.14471403812824957,0.12800687285223367,0.13668430335097,0.1275109170305677,0.13648068669527896,0.13467936361146,0.006385420897393358
0.968290376663208,0.12486049699424903,0.0972555160522461,0.014470310694881652,0.1,0.85,5000,3,"(1, 2)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.16981132075471697,0.26706231454005935,0.2289156626506024,0.2774566473988439,0.21604938271604937,0.2318590656120544,0.038540733091203656,492,0.25207547169811323,0.22627182991647685,0.24012393493415957,0.22496147919876733,0.2398190045248869,0.23665034405448077,0.010043743554336067,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09278350515463918,0.1541095890410959,0.1296928327645051,0.1610738255033557,0.12110726643598616,0.1317534037799164,0.024477439987025902,616,0.14421416234887738,0.12756849315068494,0.136443661971831,0.1267361111111111,0.13624678663239073,0.13424184304297904,0.006468146076721059
1.77728214263916,0.05872793338482262,0.1400916576385498,0.00665952572928718,0.1,0.85,5000,3,"(1, 3)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 3)}",0.17142857142857143,0.26627218934911245,0.23030303030303031,0.2782608695652174,0.2153846153846154,0.2323298552061094,0.038110249709703434,490,0.2526475037821483,0.22748091603053436,0.2410575427682737,0.22618125484120838,0.2398190045248869,0.23743724438941033,0.00975660911985623,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09375,0.15358361774744028,0.13058419243986255,0.16161616161616163,0.1206896551724138,0.13204472539517567,0.024232005667313653,614,0.1445887445887446,0.12833763996554695,0.13704686118479223,0.1275109170305677,0.13624678663239073,0.13474618988040846,0.006290301224462609
0.851549768447876,0.0826230380444424,0.10470585823059082,0.01314654360009379,0.1,0.85,5000,5,"(1, 2)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.16981132075471697,0.26706231454005935,0.22822822822822822,0.276657060518732,0.21604938271604937,0.2315616613515572,0.03836336411613625,497,0.2511278195488722,0.2252456538170824,0.23993808049535603,0.2251349267540478,0.23909774436090225,0.23610884499525212,0.009875241411870685,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09278350515463918,0.1541095890410959,0.1292517006802721,0.1605351170568562,0.12110726643598616,0.1315574356737699,0.02435670658649891,621,0.14359415305245055,0.12691652470187392,0.1363236587510994,0.1268462206776716,0.13578138343296328,0.13389238812321175,0.006354758359406742
2.330325984954834,0.5111755583926091,0.18020811080932617,0.020748231573946938,0.1,0.85,5000,5,"(1, 3)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 3)}",0.17088607594936708,0.26706231454005935,0.22424242424242424,0.2782608695652174,0.21341463414634146,0.2307732636886819,0.03873607378752776,520,0.25207547169811323,0.2267884322678843,0.2410575427682737,0.2265321955003879,0.24,0.23729072844693183,0.009655691913865026,1.0,1.0,0.9487179487179487,1.0,1.0,0.9897435897435898,0.02051282051282053,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09342560553633218,0.1541095890410959,0.12714776632302405,0.16161616161616163,0.11945392491467577,0.1311506094862579,0.024622248943416185,641,0.14421416234887738,0.1278969957081545,0.13704686118479223,0.12773403324584426,0.13636363636363635,0.13465113777026094,0.006222352468307941
0.8044437885284423,0.047474484364342484,0.09613423347473145,0.012438933173989569,0.1,0.85,5000,10,"(1, 2)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 10, 'tfidf__ngram_range': (1, 2)}",0.16216216216216217,0.25862068965517243,0.2235294117647059,0.26666666666666666,0.2046783625730994,0.22313145856436134,0.03798086383988556,533,0.24046076313894887,0.21672727272727274,0.2303120356612184,0.21502209131075112,0.2301013024602026,0.22652469305967876,0.009483137035854291,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08823529411764706,0.1485148514851485,0.12624584717607973,0.15384615384615385,0.11400651465798045,0.1261697322566019,0.02388413665214279,657,0.13666121112929625,0.12153344208809136,0.13014273719563393,0.12046204620462046,0.13000817661488143,0.12776152264650467,0.006033132447428107
2.1781858444213866,0.4774938341092036,0.14453020095825195,0.014749275640500482,0.1,0.85,5000,10,"(1, 3)","{'clf__threshold': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 5000, 'tfidf__min_df': 10, 'tfidf__ngram_range': (1, 3)}",0.16363636363636364,0.26239067055393583,0.2261904761904762,0.2696629213483146,0.20710059171597633,0.22579620468901332,0.038670327116670546,521,0.24326292789512016,0.21879588839941264,0.23255813953488372,0.21774794929157346,0.23093681917211328,0.2286603448586207,0.009486816623330313,1.0,1.0,0.9743589743589743,1.0,1.0,0.9948717948717949,0.010256410256410265,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0891089108910891,0.15100671140939598,0.12794612794612795,0.15584415584415584,0.11551155115511551,0.12788349144917688,0.024384499101533858,645,0.1384742951907131,0.12283594394064304,0.13157894736842105,0.12217573221757322,0.13054187192118227,0.12912135812770653,0.006054472508890381
